id,user_id,account_id,category_id,amount,type,description,date,is_recurring,recurrence_rule,is_reviewed,to_account_id,created_at,updated_at,contact_id
,,1446f45d-e885-4d1c-b577-5d2517a48106,Uống nước,18000.0,expense,Bao anh Tấn uống nước,2025-11-14,NULL,NULL,NULL,Đồng nghiệp,NULL,NULL,NULL
,,b441e1dc-f1fa-4fb8-a122-2b4d98468cdf,Uống nước,3000.0,expense,Mua ly đá,2025-11-14,NULL,NULL,NULL,Đồng nghiệp,NULL,NULL,NULL
,,1446f45d-e885-4d1c-b577-5d2517a48106,Điện thoại,100000.0,expense,Nạp tiền vài ShopeePay để nạp điện thoại,2025-11-16,NULL,NULL,NULL,Cá nhân,NULL,NULL,NULL
,,b441e1dc-f1fa-4fb8-a122-2b4d98468cdf,Ăn sang,60000.0,expense,Ăn mì gói gõ với ín,2025-11-16,NULL,NULL,NULL,Ín,NULL,NULL,NULL
,,b441e1dc-f1fa-4fb8-a122-2b4d98468cdf,Ăn sang,12000.0,expense,Mua xúc xích cho ín,2025-11-16,NULL,NULL,NULL,Ín,NULL,NULL,NULL
,,b441e1dc-f1fa-4fb8-a122-2b4d98468cdf,Gửi xe,6000.0,expense,Gửi xe Vạn Hạnh Mall,2025-11-16,NULL,NULL,NULL,Dịch vụ,NULL,NULL,NULL
,,1446f45d-e885-4d1c-b577-5d2517a48106,Mua đồ ăn,65000.0,expense,Mua kẹo ngậm Starbuck với ín,2025-11-16,NULL,NULL,NULL,Ín,NULL,NULL,NULL
,,b441e1dc-f1fa-4fb8-a122-2b4d98468cdf,Uống nước,18000.0,expense,Mua nước ở Cotti,2025-11-17,NULL,NULL,NULL,Cá nhân,NULL,NULL,NULL
,,b441e1dc-f1fa-4fb8-a122-2b4d98468cdf,Xăng xe,50000.0,expense,Đổ xăng lần 4,2025-11-18,NULL,NULL,NULL,Dịch vụ,NULL,NULL,NULL
,,1446f45d-e885-4d1c-b577-5d2517a48106,Mua sắm đồ cá nhân,58799.0,expense,Mua dây kháng lực,2025-11-18,NULL,NULL,NULL,Cá nhân,NULL,NULL,NULL
,,b441e1dc-f1fa-4fb8-a122-2b4d98468cdf,Nhận lại nợ,500000.0,income,Chú tí trả tiền 500k mua máy phun tinh dầu,2025-11-19,NULL,NULL,NULL,Người trong nhà,NULL,NULL,NULL
,,1446f45d-e885-4d1c-b577-5d2517a48106,Uống nước,25905.0,expense,Mua nước với bà cô hàng xóm,2025-11-20,NULL,NULL,NULL,Cá nhân,NULL,NULL,NULL
,,1446f45d-e885-4d1c-b577-5d2517a48106,Tool công việc,650000.0,expense,Mua gói trọn đời Eagle,2025-11-21,NULL,NULL,NULL,Cá nhân,NULL,NULL,NULL
,,b441e1dc-f1fa-4fb8-a122-2b4d98468cdf,Chuyển tiền,3500000.0,NULL,Nộp tiền vào ngân hàng,2025-11-21,NULL,NULL,NULL,Cá nhân,NULL,NULL,NULL
,,b441e1dc-f1fa-4fb8-a122-2b4d98468cdf,Xăng xe,60000.0,expense,Đổ xăng lần 5,2025-11-21,NULL,NULL,NULL,Dịch vụ,NULL,NULL,NULL
,,1446f45d-e885-4d1c-b577-5d2517a48106,Đầu tư,4150000.0,income,Rút tiền đầu tư crypto về,2025-11-22,NULL,NULL,NULL,Cá nhân,NULL,NULL,NULL
,,b441e1dc-f1fa-4fb8-a122-2b4d98468cdf,Gửi xe,5000.0,expense,Gửi xe sân cầu lông,2025-11-23,NULL,NULL,NULL,Dịch vụ,NULL,NULL,NULL
,,1446f45d-e885-4d1c-b577-5d2517a48106,Hoạt động thể thao,50000.0,expense,Đánh cầu vãng lai với nhóm của Nam,2025-11-23,NULL,NULL,NULL,Đồng nghiệp,NULL,NULL,NULL
,,1446f45d-e885-4d1c-b577-5d2517a48106,Dịch vụ khác,172800.0,expense,Đi chidori với ín,2025-11-23,NULL,NULL,NULL,Ín,NULL,NULL,NULL
,,b441e1dc-f1fa-4fb8-a122-2b4d98468cdf,Mua đồ ăn,118000.0,expense,Ăn bít tết 100g với ín,2025-11-23,NULL,NULL,NULL,Ín,NULL,NULL,NULL
,,1446f45d-e885-4d1c-b577-5d2517a48106,Người thân cho tiền,120000.0,income,Ín giả lại tiền ăn,2025-11-23,NULL,NULL,NULL,Ín,NULL,NULL,NULL
,,1446f45d-e885-4d1c-b577-5d2517a48106,Vé máy bay,3364000.0,expense,Mua vé máy bay đi Phú Quốc qua app Sun Phu Quoc,2025-11-23,NULL,NULL,NULL,Ín,NULL,NULL,NULL
,,1446f45d-e885-4d1c-b577-5d2517a48106,Từ thiện,700000.0,expense,Góp tiền ủng hộ đồng bào lũ lụt,2025-11-24,NULL,NULL,NULL,Người trong nhà,NULL,NULL,NULL
,,1446f45d-e885-4d1c-b577-5d2517a48106,Người thân cho tiền,300000.0,income,Ín góp tiền ủng hộ đồng bào lũ lụt,2025-11-24,NULL,NULL,NULL,Ín,NULL,NULL,NULL
,,1446f45d-e885-4d1c-b577-5d2517a48106,Người thân cho tiền,200000.0,income,Em zai góp tiền ủng hộ đồng bào lũ lụt,2025-11-24,NULL,NULL,NULL,Em zai,NULL,NULL,NULL
,,1446f45d-e885-4d1c-b577-5d2517a48106,AI,132000.0,expense,Mua GPT Go,2025-11-24,NULL,NULL,NULL,Dịch vụ,NULL,NULL,NULL
,,b441e1dc-f1fa-4fb8-a122-2b4d98468cdf,Nhận lại nợ,936000.0,income,Hoàn vé xe Phương Trang đi Hà Tiên,2025-11-24,NULL,NULL,NULL,Dịch vụ,NULL,NULL,NULL
,,b441e1dc-f1fa-4fb8-a122-2b4d98468cdf,Chuyển tiền,900000.0,NULL,Em zai đổi tiền ngân hàng,2025-11-24,NULL,NULL,NULL,Cá nhân,NULL,NULL,NULL
,,1446f45d-e885-4d1c-b577-5d2517a48106,Mua sắm đồ cá nhân,226000.0,expense,Mua đồ trên shopee,2025-11-24,NULL,NULL,NULL,Cá nhân,NULL,NULL,NULL
,,1446f45d-e885-4d1c-b577-5d2517a48106,Nhận lại nợ,576000.0,income,Hoàn vé tàu cao tốc,2025-11-25,NULL,NULL,NULL,Dịch vụ,NULL,NULL,NULL
,,b441e1dc-f1fa-4fb8-a122-2b4d98468cdf,Xăng xe,60000.0,expense,Đổ xăng lần 6,2025-11-25,NULL,NULL,NULL,Dịch vụ,NULL,NULL,NULL
,,1446f45d-e885-4d1c-b577-5d2517a48106,Nghe nhạc,65000.0,expense,Ứng trước tiền Youtube Premium của chú tí,2025-11-27,NULL,NULL,NULL,Dịch vụ,NULL,NULL,NULL
,,1446f45d-e885-4d1c-b577-5d2517a48106,Mua sắm đồ cá nhân,808120.0,expense,Mua đồ trên shopee,2025-11-11,NULL,NULL,NULL,Cá nhân,NULL,NULL,NULL
,,b441e1dc-f1fa-4fb8-a122-2b4d98468cdf,Xăng xe,58000.0,expense,Đổ xăng lần 6,2025-11-29,NULL,NULL,NULL,Dịch vụ,NULL,NULL,NULL
,,b441e1dc-f1fa-4fb8-a122-2b4d98468cdf,Gửi xe,3000.0,expense,Gửi xe ĐH Bách Khoa,2025-11-29,NULL,NULL,NULL,Dịch vụ,NULL,NULL,NULL
,,1446f45d-e885-4d1c-b577-5d2517a48106,Mua đồ ăn,53000.0,expense,Ăn bún chả hà nội,2025-11-29,NULL,NULL,NULL,Cá nhân,NULL,NULL,NULL
,,b441e1dc-f1fa-4fb8-a122-2b4d98468cdf,Mua đồ ăn,40000.0,expense,Mua bánh kẹp tam giác cho ín,2025-11-30,NULL,NULL,NULL,Ín,NULL,NULL,NULL
,,1446f45d-e885-4d1c-b577-5d2517a48106,Người thân cho tiền,40000.0,income,Ín giả lại tiền mua bánh kẹp,2025-11-30,NULL,NULL,NULL,Ín,NULL,NULL,NULL
,,1446f45d-e885-4d1c-b577-5d2517a48106,Mạng 4G,12000.0,expense,Mua 4G từ ShoppePay,2025-11-30,NULL,NULL,NULL,Dịch vụ,NULL,NULL,NULL
,,1446f45d-e885-4d1c-b577-5d2517a48106,Mua sắm đồ cá nhân,105760.0,expense,Mua đồ trên lazada,2025-11-30,NULL,NULL,NULL,Cá nhân,NULL,NULL,NULL
,,1446f45d-e885-4d1c-b577-5d2517a48106,Ăn sang,345000.0,expense,Trả tìn đi ăn lẩu với ún Koi Thé cho mq,2025-11-30,NULL,NULL,NULL,Ín,NULL,NULL,NULL
,,1446f45d-e885-4d1c-b577-5d2517a48106,Mua sắm đồ cá nhân,245649.0,expense,Mua kem chống nén trên shopee,2025-11-30,NULL,NULL,NULL,Cá nhân,NULL,NULL,NULL
,,1446f45d-e885-4d1c-b577-5d2517a48106,Mua sắm đồ cá nhân,39000.0,expense,Mua khăn tắm cho ín,2025-12-02,NULL,NULL,NULL,Ín,NULL,NULL,NULL
,,b441e1dc-f1fa-4fb8-a122-2b4d98468cdf,Xăng xe,60000.0,expense,Đổ xăng lần 1,2025-12-02,NULL,NULL,NULL,Dịch vụ,NULL,NULL,NULL
,,1446f45d-e885-4d1c-b577-5d2517a48106,Mua đồ ăn,39000.0,expense,Ăn mcdonald với cty,2025-12-04,NULL,NULL,NULL,Cá nhân,NULL,NULL,NULL
,,1446f45d-e885-4d1c-b577-5d2517a48106,Mua đồ ăn,60000.0,expense,Ăn hủ tíu khô 1m,2025-12-04,NULL,NULL,NULL,Cá nhân,NULL,NULL,NULL
,,1446f45d-e885-4d1c-b577-5d2517a48106,Mua sắm đồ cá nhân,16195.0,expense,Mua khóa mini để đi du lịch,2025-12-05,NULL,NULL,NULL,Cá nhân,NULL,NULL,NULL
,,1446f45d-e885-4d1c-b577-5d2517a48106,Ăn sang,200000.0,expense,Chia nửa tiền đi ăn gà lá é,2025-12-05,NULL,NULL,NULL,Đồng nghiệp,NULL,NULL,NULL
,,b441e1dc-f1fa-4fb8-a122-2b4d98468cdf,Cho tiền người thân,10000.0,expense,Anh bâu xin tiền gửi xe,2025-12-05,NULL,NULL,NULL,Đồng nghiệp,NULL,NULL,NULL
,,1446f45d-e885-4d1c-b577-5d2517a48106,Cho tiền người thân,50000.0,expense,Cho ín tiền mua thuốc sổ giun,2025-12-06,NULL,NULL,NULL,Ín,NULL,NULL,NULL
,,1446f45d-e885-4d1c-b577-5d2517a48106,Xăng xe,550809.0,expense,Đổ xăng civic,2025-12-06,NULL,NULL,NULL,Dịch vụ,NULL,NULL,NULL
,,1446f45d-e885-4d1c-b577-5d2517a48106,Mua đồ ăn,101000.0,expense,ăn mì muối ớt với ín,2025-12-06,NULL,NULL,NULL,Ín,NULL,NULL,NULL
,,1446f45d-e885-4d1c-b577-5d2517a48106,Thuốc,22000.0,expense,Mua thuốc sổ giun,2025-12-05,NULL,NULL,NULL,Cá nhân,NULL,NULL,NULL
,,b441e1dc-f1fa-4fb8-a122-2b4d98468cdf,Thuốc,22000.0,expense,Mua thuốc sổ giun cho ín,2025-12-06,NULL,NULL,NULL,Ín,NULL,NULL,NULL
,,b441e1dc-f1fa-4fb8-a122-2b4d98468cdf,Xăng xe,69000.0,expense,Đổ xăng lần 2,2025-12-06,NULL,NULL,NULL,Dịch vụ,NULL,NULL,NULL
,,1446f45d-e885-4d1c-b577-5d2517a48106,Điện thoại,48000.0,expense,Nạp tiền điện thoại,2025-12-06,NULL,NULL,NULL,Cá nhân,NULL,NULL,NULL
,,1446f45d-e885-4d1c-b577-5d2517a48106,Đầu tư,300000.0,income,Rút tiền từ Atlas về,2025-12-06,NULL,NULL,NULL,Cá nhân,NULL,NULL,NULL
,,1446f45d-e885-4d1c-b577-5d2517a48106,Cho tiền người thân,1097000.0,expense,Mua đồ mặc đi chơi cho ínnn,2025-12-07,NULL,NULL,NULL,Ín,NULL,NULL,NULL
,,b441e1dc-f1fa-4fb8-a122-2b4d98468cdf,Cho tiền người thân,25000.0,expense,Mua cây cọ cho ín,2025-12-07,NULL,NULL,NULL,Ín,NULL,NULL,NULL
,,b441e1dc-f1fa-4fb8-a122-2b4d98468cdf,Uống nước,25000.0,expense,Mua trà sữa kem trứng chảy cho ín,2025-12-08,NULL,NULL,NULL,Ín,NULL,NULL,NULL
,,1446f45d-e885-4d1c-b577-5d2517a48106,Cho tiền người thân,40000.0,expense,Cho ín tiền ship đồ,2025-12-08,NULL,NULL,NULL,Ín,NULL,NULL,NULL
,,1446f45d-e885-4d1c-b577-5d2517a48106,Chuyển tiền,500000.0,NULL,Rút 500k ra để tiêu lặt vặt đi chơi,2025-12-08,NULL,NULL,NULL,Cá nhân,NULL,NULL,NULL
,,1446f45d-e885-4d1c-b577-5d2517a48106,Người thân cho tiền,3000000.0,income,Em zai cho mượn tiền đi chơi,2025-12-08,NULL,NULL,NULL,Em zai,NULL,NULL,NULL
,,b441e1dc-f1fa-4fb8-a122-2b4d98468cdf,Mua đồ ăn,30000.0,expense,Mua bánh Karo cho ín ăn sáng,2025-12-10,NULL,NULL,NULL,Ín,NULL,NULL,NULL
,,b441e1dc-f1fa-4fb8-a122-2b4d98468cdf,Khám chữa bệnh,7000.0,expense,Mua thuốc khó tiêu để dành,2025-12-10,NULL,NULL,NULL,Cá nhân,NULL,NULL,NULL
,,1446f45d-e885-4d1c-b577-5d2517a48106,Mua sắm đồ cá nhân,204850.0,expense,Mua sữa tắm Cocoon cho em zai,2025-12-10,NULL,NULL,NULL,Em zai,NULL,NULL,NULL
,,1446f45d-e885-4d1c-b577-5d2517a48106,Cho tiền người thân,500000.0,expense,Đưa ba 500k thay nhớt 44000km dùm,2025-12-10,NULL,NULL,NULL,Mẹ,NULL,NULL,NULL
,,b441e1dc-f1fa-4fb8-a122-2b4d98468cdf,Ăn uống,50000.0,expense,Mua lốc yakult 40k + 2 chai nước Aquafina,2025-12-11,NULL,NULL,NULL,Ín,NULL,NULL,NULL
,,1446f45d-e885-4d1c-b577-5d2517a48106,Taxi,161000.0,expense,Đi Grab đến nhà ga T3,2025-12-11,NULL,NULL,NULL,Cá nhân,NULL,NULL,NULL
,,1446f45d-e885-4d1c-b577-5d2517a48106,Taxi,118000.0,expense,Đi Grab đến nhà ga T3,2025-12-11,NULL,NULL,NULL,Ín,NULL,NULL,NULL
,,1446f45d-e885-4d1c-b577-5d2517a48106,Ăn uống,45000.0,expense,Mua lon cà phê Highland cho ín,2025-12-11,NULL,NULL,NULL,Ín,NULL,NULL,NULL
,,1446f45d-e885-4d1c-b577-5d2517a48106,Taxi,63000.0,expense,Đi từ sân bay phú quốc về ks kalia hotel 2,2025-12-11,NULL,NULL,NULL,Ín,NULL,NULL,NULL
,,1446f45d-e885-4d1c-b577-5d2517a48106,Ăn uống,225000.0,expense,Ăn trưa ở quán gần ks,2025-12-11,NULL,NULL,NULL,Ín,NULL,NULL,NULL
,,1446f45d-e885-4d1c-b577-5d2517a48106,Taxi,32000.0,expense,Đi Grab đến khu chợ đêm,2025-12-11,NULL,NULL,NULL,Ín,NULL,NULL,NULL
,,1446f45d-e885-4d1c-b577-5d2517a48106,Ăn uống,140000.0,expense,"Ăn tại chợ đêm, khá dở, quán tên Mr Nhật",2025-12-11,NULL,NULL,NULL,Ín,NULL,NULL,NULL
,,1446f45d-e885-4d1c-b577-5d2517a48106,Taxi,33000.0,expense,Đi Grab từ khu chợ đêm về ks,2025-12-11,NULL,NULL,NULL,Ín,NULL,NULL,NULL
,,1446f45d-e885-4d1c-b577-5d2517a48106,Taxi,343000.0,expense,Đi Grab từ khu bãi trường đến VinHoliday Fiesta,2025-12-12,NULL,NULL,NULL,Ín,NULL,NULL,NULL
,,1446f45d-e885-4d1c-b577-5d2517a48106,Ăn uống,45000.0,expense,Mua cà phê sữa cho ín,2025-12-12,NULL,NULL,NULL,Ín,NULL,NULL,NULL
,,1446f45d-e885-4d1c-b577-5d2517a48106,Ăn uống,330000.0,expense,Ăn trưa ở quán Flamingo trong Safari Phú Quốc,2025-12-12,NULL,NULL,NULL,Ín,NULL,NULL,NULL
,,1446f45d-e885-4d1c-b577-5d2517a48106,Dịch vụ vui chơi,200000.0,expense,Mua 2 vé Zoo Tram,2025-12-12,NULL,NULL,NULL,Ín,NULL,NULL,NULL
,,1446f45d-e885-4d1c-b577-5d2517a48106,Ăn uống,138000.0,expense,Ăn mỳ kí gia ở Grand World,2025-12-12,NULL,NULL,NULL,Ín,NULL,NULL,NULL
,,1446f45d-e885-4d1c-b577-5d2517a48106,Quà,180000.0,expense,Mua quà lưu niệm cho ín,2025-12-12,NULL,NULL,NULL,Ín,NULL,NULL,NULL
,,1446f45d-e885-4d1c-b577-5d2517a48106,Ăn uống,145000.0,expense,Mua 2 ly nước ngồi coi show Sắc màu Venice,2025-12-12,NULL,NULL,NULL,Ín,NULL,NULL,NULL
,,b441e1dc-f1fa-4fb8-a122-2b4d98468cdf,Thuê xe,50000.0,expense,Thuê xe máy điện đi vòng vòng Grand World,2025-12-12,NULL,NULL,NULL,Ín,NULL,NULL,NULL
,,1446f45d-e885-4d1c-b577-5d2517a48106,Taxi,44000.0,expense,Đi Grab từ VinHoliday Fiesta đến VinWonders,2025-12-13,NULL,NULL,NULL,Ín,NULL,NULL,NULL
,,1446f45d-e885-4d1c-b577-5d2517a48106,Dịch vụ vui chơi,240000.0,expense,Mua 2 vé TukTuk đi vòng vòng khu VinWonders,2025-12-13,NULL,NULL,NULL,Ín,NULL,NULL,NULL
,,1446f45d-e885-4d1c-b577-5d2517a48106,Ăn uống,370000.0,expense,Ăn trưa ở quán ăn Vikings,2025-12-13,NULL,NULL,NULL,Ín,NULL,NULL,NULL
,,1446f45d-e885-4d1c-b577-5d2517a48106,Ăn uống,20000.0,expense,"Mua chai nước suối 1,5L",2025-12-13,NULL,NULL,NULL,Ín,NULL,NULL,NULL
,,1446f45d-e885-4d1c-b577-5d2517a48106,Taxi,48000.0,expense,Đi Grab từ VinWonders đến Quán quen,2025-12-13,NULL,NULL,NULL,Ín,NULL,NULL,NULL
,,1446f45d-e885-4d1c-b577-5d2517a48106,Ăn uống,376000.0,expense,Ăn tối ở Quán quen,2025-12-13,NULL,NULL,NULL,Ín,NULL,NULL,NULL
,,1446f45d-e885-4d1c-b577-5d2517a48106,Taxi,72000.0,expense,Đi Grab từ Quán quen đến VinHolidays,2025-12-13,NULL,NULL,NULL,Ín,NULL,NULL,NULL
,,1446f45d-e885-4d1c-b577-5d2517a48106,Taxi,460000.0,expense,Đi Grab từ VinHolidays đến Thành Vinh Hotel,2025-12-14,NULL,NULL,NULL,Ín,NULL,NULL,NULL
,,b441e1dc-f1fa-4fb8-a122-2b4d98468cdf,Taxi,40000.0,expense,Đi nhầm địa chỉ nên bắt taxi của ông chú khác,2025-12-14,NULL,NULL,NULL,Ín,NULL,NULL,NULL
,,1446f45d-e885-4d1c-b577-5d2517a48106,Dịch vụ vui chơi,300000.0,expense,Gói đi xe điện vòng quanh khu Địa Trung Hải,2025-12-14,NULL,NULL,NULL,Ín,NULL,NULL,NULL
,,1446f45d-e885-4d1c-b577-5d2517a48106,Taxi,73000.0,expense,Đi Xanh SM đến chỗ đi ăn và đi mua đồ và trở về,2025-12-14,NULL,NULL,NULL,Ín,NULL,NULL,NULL
,,1446f45d-e885-4d1c-b577-5d2517a48106,Ăn uống,140000.0,expense,Bún quậy kiến xây,2025-12-14,NULL,NULL,NULL,Ín,NULL,NULL,NULL
,,1446f45d-e885-4d1c-b577-5d2517a48106,Quà,756000.0,expense,Mua quà về SG,2025-12-14,NULL,NULL,NULL,Ín,NULL,NULL,NULL
,,1446f45d-e885-4d1c-b577-5d2517a48106,Taxi,147000.0,expense,Đi grab từ ks lên sân bay,2025-12-15,NULL,NULL,NULL,Ín,NULL,NULL,NULL
,,1446f45d-e885-4d1c-b577-5d2517a48106,Taxi,80000.0,expense,Bắt grab từ Tân Sân Nhất cho ín về nhà,2025-12-15,NULL,NULL,NULL,Ín,NULL,NULL,NULL
,,1446f45d-e885-4d1c-b577-5d2517a48106,Taxi,156000.0,expense,Đi grab từ Tân Sân Nhất về nhà,2025-12-15,NULL,NULL,NULL,Cá nhân,NULL,NULL,NULL
,,1446f45d-e885-4d1c-b577-5d2517a48106,Lương chính,13692337.0,income,Lương tháng 11-12,2025-12-15,NULL,NULL,NULL,Cá nhân,NULL,NULL,NULL
,,1446f45d-e885-4d1c-b577-5d2517a48106,Cho tiền người thân,2500000.0,expense,Cho mẹ tiền hằng tháng,2025-12-15,NULL,NULL,NULL,Mẹ,NULL,NULL,NULL
,,1446f45d-e885-4d1c-b577-5d2517a48106,Tiết kiệm,5000000.0,NULL,Nộp 5tr vào Zalopay nhận lãi ngày,2025-12-15,NULL,NULL,NULL,Dịch vụ,NULL,NULL,NULL
,,1446f45d-e885-4d1c-b577-5d2517a48106,Trả nợ,3333333.0,expense,Trả nợ em zai cho mượn tiền đi Phú Quốc,2025-12-15,NULL,NULL,NULL,Em zai,NULL,NULL,NULL
,,b441e1dc-f1fa-4fb8-a122-2b4d98468cdf,Mua đồ ăn,105000.0,expense,Mua 3 hộp cơm gà ăn với em zai,2025-12-15,NULL,NULL,NULL,Em zai,NULL,NULL,NULL
,,1446f45d-e885-4d1c-b577-5d2517a48106,Người thân cho tiền,6000000.0,income,Ín giả lại tiền đi chơi Phú Quốc,2025-12-15,NULL,NULL,NULL,Ín,NULL,NULL,NULL
,,b441e1dc-f1fa-4fb8-a122-2b4d98468cdf,Xăng xe,60000.0,expense,Đổ xăng lần 3,2025-12-18,NULL,NULL,NULL,Dịch vụ,NULL,NULL,NULL
,,1446f45d-e885-4d1c-b577-5d2517a48106,Uống nước,19600.0,expense,Mua chai nước sâm,2025-12-21,NULL,NULL,NULL,Ín,NULL,NULL,NULL
,,1446f45d-e885-4d1c-b577-5d2517a48106,Uống nước,60000.0,expense,Mua KOI THÉ cho ín,2025-12-21,NULL,NULL,NULL,Ín,NULL,NULL,NULL
,,1446f45d-e885-4d1c-b577-5d2517a48106,Mua sắm đồ cá nhân,76000.0,expense,Mua bọt cạo râu,2025-12-21,NULL,NULL,NULL,Cá nhân,NULL,NULL,NULL
,,1446f45d-e885-4d1c-b577-5d2517a48106,AI,550501.0,expense,Mua gói pro plan AI Claude,2025-12-22,NULL,NULL,NULL,Em zai,NULL,NULL,NULL
,,1446f45d-e885-4d1c-b577-5d2517a48106,Người thân cho tiền,550000.0,income,Em zai zả tiền mua AI,2025-12-22,NULL,NULL,NULL,Em zai,NULL,NULL,NULL
,,1446f45d-e885-4d1c-b577-5d2517a48106,AI,132000.0,expense,Gia hạn GPT Go,2025-12-20,NULL,NULL,NULL,Em zai,NULL,NULL,NULL
,,b441e1dc-f1fa-4fb8-a122-2b4d98468cdf,Xăng xe,60000.0,expense,Đổ xăng lần 4,2025-12-23,NULL,NULL,NULL,Dịch vụ,NULL,NULL,NULL
,,1446f45d-e885-4d1c-b577-5d2517a48106,Người thân cho tiền,80000.0,income,Ín giả lại tiền nước sâm & KOI Thé,2025-12-23,NULL,NULL,NULL,Ín,NULL,NULL,NULL
,,1446f45d-e885-4d1c-b577-5d2517a48106,Mua quà,946585.0,expense,Mua quà giáng sinh choa ín,2025-12-24,NULL,NULL,NULL,Ín,NULL,NULL,NULL
,,1446f45d-e885-4d1c-b577-5d2517a48106,Mua sắm đồ cá nhân,30000.0,expense,Thuê túi quà noel từ bà Ngọc,2025-12-25,NULL,NULL,NULL,Đồng nghiệp,NULL,NULL,NULL
,,1446f45d-e885-4d1c-b577-5d2517a48106,Nghe nhạc,65000.0,expense,Mua Youtube Premium cho mình và ín,2025-12-26,NULL,NULL,NULL,Dịch vụ,NULL,NULL,NULL
,,1446f45d-e885-4d1c-b577-5d2517a48106,Cho tiền người thân,197767.0,expense,Mua quà Secret Santa cho anh Quốc,2025-12-25,NULL,NULL,NULL,Đồng nghiệp,NULL,NULL,NULL
,,1446f45d-e885-4d1c-b577-5d2517a48106,Mua đồ ăn,318000.0,expense,Bao anh bâu bà ngọc ăn lẩu gà nướng,2025-12-26,NULL,NULL,NULL,Đồng nghiệp,NULL,NULL,NULL
,,NULL,Chuyển tiền,17000000.0,NULL,Rút tiết kiệm từ zalopay về vì Zalopay bị phốt,2025-12-26,NULL,NULL,NULL,Dịch vụ,NULL,NULL,NULL
,,1446f45d-e885-4d1c-b577-5d2517a48106,Lãi suất,123736.0,income,Lãi từ việc để tiền trong Zalopay,2025-12-26,NULL,NULL,NULL,Dịch vụ,NULL,NULL,NULL
,,b441e1dc-f1fa-4fb8-a122-2b4d98468cdf,Xăng xe,55000.0,expense,Đổ xăng lần 4,2025-12-27,NULL,NULL,NULL,Dịch vụ,NULL,NULL,NULL
,,1446f45d-e885-4d1c-b577-5d2517a48106,Mua đồ ăn,63000.0,expense,Ăn jolibee 1m,2025-12-27,NULL,NULL,NULL,Cá nhân,NULL,NULL,NULL
,,b441e1dc-f1fa-4fb8-a122-2b4d98468cdf,Xăng xe,6000.0,expense,Gửi xe ở Lê Thánh Tôn cho em zai,2025-12-28,NULL,NULL,NULL,Em zai,NULL,NULL,NULL
,,1446f45d-e885-4d1c-b577-5d2517a48106,Mua quà,176000.0,expense,Mua quà đi tốt nghiệp cho ín,2025-12-28,NULL,NULL,NULL,Ín,NULL,NULL,NULL
,,1446f45d-e885-4d1c-b577-5d2517a48106,Mua đồ ăn,50000.0,expense,Ăn sáng phở,2025-12-28,NULL,NULL,NULL,Cá nhân,NULL,NULL,NULL
,,1446f45d-e885-4d1c-b577-5d2517a48106,Uống nước,20000.0,expense,Mua cf gs25,2025-12-29,NULL,NULL,NULL,Cá nhân,NULL,NULL,NULL
,,b441e1dc-f1fa-4fb8-a122-2b4d98468cdf,Xăng xe,50000.0,expense,Đổ xăng lần 5,2025-12-30,NULL,NULL,NULL,Dịch vụ,NULL,NULL,NULL
,,1446f45d-e885-4d1c-b577-5d2517a48106,Ăn sang,64000.0,expense,Ăn Tokyo Deli với mn trên cty,2025-12-31,NULL,NULL,NULL,Cá nhân,NULL,NULL,NULL
,,1446f45d-e885-4d1c-b577-5d2517a48106,Mua đồ ăn,48000.0,expense,Mua Pocari & kẹo dưa hấu cho em zai,2026-01-01,NULL,NULL,NULL,Em zai,NULL,NULL,NULL
,,b441e1dc-f1fa-4fb8-a122-2b4d98468cdf,Gửi xe,20000.0,expense,Gửi civic dưới Cresent Mall,2026-01-01,NULL,NULL,NULL,Dịch vụ,NULL,NULL,NULL
,,1446f45d-e885-4d1c-b577-5d2517a48106,Dịch vụ khác,680000.0,expense,Đi hum tây với ínn,2026-01-02,NULL,NULL,NULL,Ín,NULL,NULL,NULL
,,1446f45d-e885-4d1c-b577-5d2517a48106,Ăn sang,100000.0,expense,Ăn gà lá é với anh bâu,2026-01-02,NULL,NULL,NULL,Đồng nghiệp,NULL,NULL,NULL
,,1446f45d-e885-4d1c-b577-5d2517a48106,Cộng đồng,100000.0,expense,Góp ít trứng vào cộng đồng eggalumni,2026-01-02,NULL,NULL,NULL,Đối tác,NULL,NULL,NULL
,,1446f45d-e885-4d1c-b577-5d2517a48106,Mua sắm đồ cá nhân,538329.0,expense,Em zai mua xịt khử mùi + wax tóc,2026-01-03,NULL,NULL,NULL,Em zai,NULL,NULL,NULL
,,1446f45d-e885-4d1c-b577-5d2517a48106,Nhận lại nợ,500000.0,income,Em zai zả lại tiền mua đồ cá nhân,2026-01-03,NULL,NULL,NULL,Em zai,NULL,NULL,NULL
,,1446f45d-e885-4d1c-b577-5d2517a48106,Nhận lại nợ,300000.0,income,Ín giả tiền mua iCloud,2026-01-04,NULL,NULL,NULL,Ín,NULL,NULL,NULL
,,1446f45d-e885-4d1c-b577-5d2517a48106,Mua đồ ăn,118200.0,expense,Ăn gà Popeyes với ín,2026-01-04,NULL,NULL,NULL,Ín,NULL,NULL,NULL
,,1446f45d-e885-4d1c-b577-5d2517a48106,Xăng xe,50000.0,expense,Đổ xăng lần 1 bằng Apple Pay,2026-01-04,NULL,NULL,NULL,Dịch vụ,NULL,NULL,NULL
